	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfSharedReferences	NumofSharedReferencedBy	AffRepititions	ConfRepititions
918	1.0	1.0	1.0	8.0	6.0	5.0	5.0
919	1.0	1.0	3.0	76.0	107.0	10.0	20.0
920	1.0	1.0	1.0	46.0	67.0	0.0	4.0
921	1.0	1.0	1.0	31.0	84.0	1.0	1.0
922	1.0	1.0	1.0	35.0	312.0	26.0	380.0
923	1.0	1.0	1.0	3.0	1.0	1.0	1.0
924	1.0	1.0	1.0	31.0	84.0	1.0	1.0
925	0.0	0.0	1.0	14.0	56.0	1.0	1.0
926	0.0	0.0	1.0	14.0	56.0	2.0	2.0
927	1.0	1.0	1.0	0.0	0.0	0.0	2.0
928	1.0	1.0	1.0	22.0	4.0	1.0	3.0
929	1.0	1.0	1.0	0.0	0.0	2.0	2.0
930	1.0	1.0	1.0	0.0	0.0	1.0	1.0
931	1.0	1.0	1.0	0.0	0.0	1.0	1.0
932	1.0	1.0	1.0	0.0	0.0	1.0	5.0
933	0.0	0.0	1.0	0.0	1.0	1.0	1.0
934	1.0	1.0	1.0	23.0	3.0	1.0	5.0
935	1.0	1.0	1.0	15.0	32.0	0.0	1.0
936	1.0	1.0	1.0	21.0	55.0	0.0	42.0
937	1.0	1.0	1.0	5.0	32.0	1.0	16.0
938	0.0	0.0	1.0	20.0	55.0	0.0	6.0
939	1.0	1.0	1.0	62.0	94.0	14.0	29.0
940	0.0	0.0	1.0	0.0	0.0	1.0	9.0
941	1.0	1.0	1.0	15.0	32.0	0.0	1.0
942	0.0	0.0	1.0	20.0	55.0	0.0	6.0
943	1.0	1.0	1.0	28.0	103.0	16.0	16.0
944	1.0	1.0	1.0	28.0	102.0	6.0	7.0
945	0.0	0.0	1.0	30.0	5.0	8.0	13.0
946	1.0	1.0	1.0	24.0	2.0	1.0	1.0
947	1.0	1.0	1.0	15.0	22.0	1.0	1
948	1.0	1.0	1.0	20.0	101.0	0.0	2.0
949	1.0	1.0	1.0	32.0	307.0	6.0	19.0
950	1.0	1.0	5.0	279.0	158.0	28.0	154.0
951	1.0	1.0	1.0	22.0	289.0	0.0	20.0
952	1.0	1.0	1.0	20.0	101.0	0.0	3.0
953	0.0	0.0	1.0	36.0	402.0	0.0	2.0
954	1.0	1.0	1.0	15.0	32.0	0.0	1.0
955	0	0	1.0	0.0	0.0	1.0	2.0
956	1.0	1.0	1.0	16.0	39.0	0.0	12.0
957	1.0	1.0	1.0	0.0	0.0	5.0	12.0
958	1.0	1.0	2.0	6.0	34.0	16.0	16.0
959	0.0	0.0	1.0	0.0	6.0	1.0	1.0
960	1.0	1.0	1.0	7.0	12.0	0.0	1.0
961	1.0	1.0	3.0	108.0	317.0	27.0	80.0
962	0.0	0.0	1.0	0.0	0.0	4.0	9.0
963	1.0	1.0	1.0	7.0	12.0	0.0	2.0
964	0.0	0.0	1.0	0.0	0.0	1.0	1.0
965	1.0	1.0	1.0	28.0	31.0	1.0	22.0
966	1.0	1.0	1.0	25.0	31.0	1.0	4.0
967	1.0	1.0	1.0	25.0	31.0	1.0	7.0
968	1.0	1.0	1.0	18.0	63.0	2.0	2.0
969	1.0	1.0	1.0	18.0	63.0	1.0	1.0
970	1.0	1.0	2.0	137.0	79.0	7.0	132.0
971	0.0	0.0	1.0	50.0	72.0	2.0	2.0
972	0.0	0.0	1.0	0.0	0.0	1.0	4.0
973	0.0	0.0	1.0	0.0	0.0	4.0	8.0
974	1.0	1.0	1.0	29.0	11.0	0.0	6.0
975	1.0	1.0	1.0	18.0	198.0	1.0	3.0
976	1.0	1.0	1.0	29.0	11.0	0.0	12.0
977	1.0	1.0	1.0	29.0	12.0	5.0	18.0
978	1.0	1.0	1.0	18.0	63.0	1.0	1.0
979	1.0	1.0	1.0	18.0	63.0	3.0	3.0
980	0.0	0.0	1.0	18.0	2.0	1.0	1.0
981	1.0	1.0	4.0	259.0	154.0	42.0	132.0
982	1.0	1.0	1.0	0.0	0.0	0.0	6.0
983	1.0	1.0	1.0	0.0	0.0	0.0	12.0
984	1.0	1.0	1.0	0.0	0.0	6.0	6.0
985	1.0	1.0	1.0	0.0	0.0	0.0	18.0
986	1.0	1.0	1.0	0.0	0.0	6.0	54.0
987	1.0	1.0	1.0	0.0	0.0	60.0	60.0
988	1.0	1.0	1.0	1.0	0.0	60.0	96.0
989	1.0	1.0	2.0	199.0	131.0	12.0	24.0
990	1.0	1.0	1.0	18.0	63.0	3.0	3.0
991	1.0	1.0	1.0	104.0	31.0	6.0	12.0
992	1.0	1.0	1.0	23.0	4.0	4.0	17.0
993	1.0	1.0	4.0	251.0	154.0	24.0	42.0
994	1.0	1.0	1.0	18.0	63.0	2.0	2.0
995	1.0	1.0	1.0	68.0	64.0	0.0	12.0
996	1.0	1.0	1.0	0.0	0.0	12.0	12.0
997	1.0	1.0	1.0	0.0	0.0	1.0	11.0
998	1.0	1.0	1.0	45.0	13.0	0.0	3.0
999	1.0	1.0	1.0	31.0	84.0	1.0	1.0
1000	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1001	1.0	1.0	1.0	31.0	84.0	1.0	1.0
1002	1.0	1.0	1.0	23.0	18.0	1.0	2.0
1003	1.0	1.0	1.0	28.0	39.0	1.0	1.0
1004	1.0	1.0	2.0	80.0	34.0	0.0	6.0
1005	1.0	1.0	1.0	31.0	84.0	1.0	1.0
1006	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1007	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1008	1.0	1.0	1.0	28.0	40.0	0.0	4.0
1009	1.0	1.0	1.0	27.0	45.0	1.0	2.0
1010	1.0	1.0	1.0	28.0	39.0	1.0	1.0
1011	1.0	1.0	1.0	28.0	39.0	0.0	1.0
1012	1.0	1.0	3.0	126.0	59.0	0.0	15.0
1013	0.0	0.0	1.0	0.0	0.0	2.0	3.0
1014	1.0	1.0	1.0	46.0	26.0	0.0	9.0
1015	1.0	1.0	1.0	29.0	95.0	2.0	2.0
1016	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1017	1.0	1.0	1.0	21.0	48.0	2.0	8.0
1018	1.0	1.0	1.0	21.0	48.0	2.0	12.0
1019	1.0	1.0	1.0	35.0	21.0	0.0	3.0
1020	0.0	0.0	1.0	13.0	0.0	1.0	2.0
1021	1.0	1.0	1.0	25.0	31.0	0.0	11.0
1022	1.0	1.0	2.0	80.0	34.0	0.0	6.0
1023	1.0	1.0	1.0	10.0	44.0	0.0	18.0
1024	1.0	1.0	2.0	0.0	1.0	8.0	10.0
1025	0.0	0.0	1.0	15.0	33.0	1.0	1.0
1026	1.0	1.0	1.0	22.0	124.0	1.0	1.0
1027	1.0	1.0	1.0	3.0	52.0	0.0	140.0
1028	0.0	0.0	1.0	0.0	0.0	2.0	12.0
1029	0.0	0.0	1.0	0.0	0.0	5.0	18.0
1030	1.0	1.0	4.0	147.0	124.0	30.0	30.0
1031	1.0	1.0	1.0	39.0	25.0	0.0	3.0
1032	1.0	1.0	1.0	47.0	13.0	0.0	6.0
1033	1.0	1.0	2.0	74.0	46.0	0.0	6.0
1034	1.0	1.0	1.0	2.0	24.0	0.0	1.0
1035	1.0	1.0	2.0	83.0	58.0	0.0	36.0
1036	1.0	1.0	1.0	0.0	0.0	5.0	36.0
1037	1.0	1.0	1.0	0.0	0.0	0.0	1.0
1038	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1039	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1040	1.0	1.0	1.0	12.0	4.0	0.0	6.0
1041	0.0	0.0	1.0	7.0	0.0	1.0	1
1042	1.0	1.0	1.0	19.0	40.0	1.0	1.0
1043	1.0	1.0	1.0	19.0	40.0	1.0	1.0
1044	1.0	1.0	1.0	19.0	40.0	1.0	1.0
1045	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1046	0.0	0.0	1.0	0.0	0.0	0.0	12.0
1047	1.0	1.0	1.0	21.0	48.0	0.0	2.0
1048	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1049	0.0	0.0	1.0	3.0	11.0	2.0	2.0
1050	1.0	1.0	2.0	48.0	235.0	1.0	92.0
1051	1.0	1.0	1.0	21.0	48.0	0.0	2.0
1052	1.0	1.0	2.0	34.0	645.0	7.0	14.0
1053	0.0	0.0	1.0	28.0	4.0	23.0	34.0
1054	0.0	0.0	1.0	3.0	11.0	2.0	2.0
1055	1.0	1.0	1.0	21.0	48.0	0.0	2.0
1056	1.0	1.0	1.0	18.0	200.0	0.0	24.0
1057	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1058	0.0	0.0	1.0	15.0	0.0	11.0	11.0
1059	0.0	0.0	1.0	14.0	56.0	2.0	2.0
1060	0.0	0.0	1.0	26.0	58.0	15.0	23.0
1061	1.0	1.0	1.0	22.0	4.0	0.0	2.0
1062	0.0	0.0	1.0	11.0	37.0	1.0	1.0
1063	1.0	1.0	1.0	58.0	36.0	0.0	3.0
1064	1.0	1.0	1.0	58.0	36.0	0.0	5.0
1065	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1066	0.0	0.0	1.0	0.0	6.0	0.0	1.0
1067	0.0	0.0	1.0	0.0	3.0	1.0	1.0
1068	1.0	1.0	1.0	29.0	31.0	24.0	88.0
1069	1.0	1.0	3.0	48.0	114.0	38.0	154.0
1070	1.0	1.0	2.0	28.0	27.0	9.0	264.0
1071	1.0	1.0	1.0	104.0	31.0	7.0	44.0
1072	1.0	1.0	1.0	35.0	47.0	28.0	242.0
1073	1.0	1.0	1.0	2.0	24.0	4.0	7.0
1074	0.0	0.0	1.0	0.0	6.0	3.0	3.0
1075	0.0	0.0	1.0	26.0	57.0	2.0	2.0
1076	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1077	1.0	1.0	1.0	15.0	64.0	22.0	23.0
1078	0.0	0.0	1.0	0.0	0.0	5.0	5.0
1079	0.0	0.0	1.0	0.0	6.0	1.0	1.0
1080	1.0	1.0	1.0	39.0	138.0	6.0	9.0
1081	1.0	1.0	1.0	39.0	138.0	3.0	3.0
1082	1.0	1.0	1.0	28.0	31.0	7.0	22.0
1083	1.0	1.0	1.0	2.0	4.0	1.0	1.0
1084	1.0	1.0	1.0	8.0	2.0	1.0	1.0
1085	1.0	1.0	2.0	123.0	220.0	144.0	153.0
1086	1.0	1.0	1.0	46.0	19.0	4.0	4.0
1087	0.0	0.0	1.0	26.0	57.0	1.0	1.0
1088	0.0	0.0	1.0	4.0	3.0	7.0	22.0
1089	1.0	1.0	2.0	35.0	4.0	4.0	6.0
1090	0.0	0.0	1.0	13.0	60.0	2.0	6.0
1091	1.0	1.0	1.0	11.0	60.0	2.0	32.0
1092	1.0	1.0	1.0	28.0	31.0	1.0	22.0
1093	1.0	1.0	1.0	29.0	107.0	2.0	12.0
1094	1.0	1.0	1.0	40.0	29.0	0.0	387.0
1095	1.0	1.0	1.0	2.0	24.0	4.0	7.0
1096	1.0	1.0	1.0	2.0	3.0	0.0	8.0
1097	1.0	1.0	1.0	39.0	138.0	3.0	3.0
1098	0.0	0.0	1.0	0.0	1.0	1.0	4.0
1099	1.0	1.0	1.0	20.0	35.0	15.0	43.0
1100	1.0	1.0	1.0	20.0	35.0	15.0	43.0
1101	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1102	1.0	1.0	1.0	32.0	73.0	1.0	1.0
1103	1.0	1.0	1.0	8.0	40.0	2.0	2.0
1104	1.0	1.0	1.0	38.0	138.0	2.0	3.0
1105	1.0	1.0	3.0	26.0	28.0	24.0	28.0
1106	0.0	0.0	1.0	0.0	8.0	1.0	1.0
1107	0.0	0.0	1.0	3.0	6.0	1.0	2.0
1108	0.0	0.0	1.0	127.0	2.0	1.0	1.0
1109	1.0	1.0	1.0	0.0	12.0	0.0	1.0
1110	1.0	1.0	1.0	0.0	12.0	0.0	4.0
1111	1.0	1.0	1.0	56.0	6.0	0.0	1.0
1112	1.0	1.0	1.0	43.0	29.0	2.0	4.0
1113	1.0	1.0	2.0	34.0	39.0	34.0	36.0
1114	1.0	1.0	1.0	15.0	27.0	4.0	4.0
1115	1.0	1.0	1.0	70.0	111.0	2.0	3.0
1116	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1117	1.0	1.0	1.0	60.0	93.0	4.0	7.0
1118	1.0	1.0	1.0	58.0	85.0	1.0	2.0
1119	1.0	1.0	1.0	0.0	12.0	0.0	1.0
1120	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1121	1.0	1.0	1.0	29.0	11.0	0.0	3.0
1122	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1123	1.0	1.0	1.0	29.0	11.0	0.0	6.0
1124	1.0	1.0	1.0	59.0	92.0	2.0	2.0
1125	1.0	1.0	1.0	65.0	95.0	5.0	5.0
1126	0.0	0.0	1.0	2.0	0.0	1.0	1.0
1127	0.0	0.0	1.0	2.0	0.0	1.0	1.0
1128	1.0	1.0	3.0	9.0	12.0	8.0	20.0
1129	1.0	1.0	3.0	93.0	220.0	8.0	36.0
1130	1.0	1.0	1.0	32.0	115.0	4.0	18.0
1131	1.0	1.0	2.0	38.0	17.0	3.0	40.0
1132	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1133	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1134	0.0	0.0	1.0	15.0	6.0	0.0	6.0
1135	1.0	1.0	1.0	30.0	58.0	9.0	20.0
1136	1.0	1.0	2.0	112.0	111.0	72.0	90.0
1137	1.0	1.0	1.0	30.0	61.0	63.0	80.0
1138	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1139	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1140	1.0	1.0	1.0	7.0	2.0	12.0	87.0
1141	1.0	1.0	1.0	2.0	0.0	2.0	4.0
1142	1.0	1.0	1.0	24.0	29.0	0.0	11.0
1143	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1144	1.0	1.0	1.0	0.0	0.0	2.0	10.0
1145	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1146	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1147	1.0	2.0	1.0	32.0	101.0	1.0	37.0
1148	1.0	1.0	1.0	15.0	14.0	1.0	18.0
1149	1.0	1.0	1.0	20.0	2.0	15.0	18.0
1150	1.0	1.0	3.0	30.0	42.0	6.0	9.0
1151	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1152	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1153	0.0	0.0	1.0	0.0	3.0	0.0	1.0
1154	0.0	0.0	1.0	0.0	3.0	0.0	1.0
1155	1.0	1.0	1.0	16.0	29.0	1.0	1.0
1156	1.0	1.0	1.0	0.0	11.0	1.0	1.0
1157	1.0	1.0	1.0	0.0	11.0	1.0	1.0
1158	1.0	1.0	1.0	0.0	11.0	1.0	1.0
1159	1.0	1.0	1.0	31.0	84.0	1.0	1.0
1160	1.0	1.0	1.0	88.0	91.0	48.0	116.0
1161	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1162	1.0	1.0	1.0	7.0	2.0	1.0	3.0
1163	1.0	1.0	1.0	7.0	12.0	2.0	2.0
1164	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1165	0.0	0.0	1.0	0.0	1.0	2.0	2.0
1166	0.0	0.0	1.0	19.0	27.0	1.0	1.0
1167	0.0	0.0	1.0	19.0	27.0	1.0	1.0
1168	0.0	0.0	1.0	0.0	5.0	1.0	2.0
1169	0.0	0.0	1.0	0.0	0.0	1.0	4.0
1170	1.0	1.0	1.0	7.0	2.0	0.0	3.0
1171	1.0	1.0	1.0	25.0	31.0	0.0	1.0
1172	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1173	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1174	0.0	0.0	1.0	0.0	0.0	2.0	4.0
1175	0.0	0.0	1.0	0.0	0.0	1.0	8.0
1176	1.0	1.0	1.0	4.0	0.0	0.0	8.0
1177	0.0	0.0	1.0	0.0	0.0	1.0	4.0
1178	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1179	0.0	0.0	1.0	20.0	91.0	6.0	7.0
1180	1.0	1.0	1.0	29.0	85.0	2.0	2.0
1181	1.0	1.0	2.0	60.0	189.0	4.0	4.0
1182	1.0	1.0	1.0	0.0	0.0	0.0	2.0
1183	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1184	1.0	1.0	1.0	0.0	0.0	2.0	2.0
1185	1.0	1.0	2.0	0.0	0.0	0.0	6.0
1186	1.0	1.0	1.0	0.0	0.0	2.0	18.0
1187	0.0	0.0	1.0	0.0	0.0	1.0	4.0
1188	1.0	1.0	1.0	15.0	11.0	0.0	2.0
1189	1.0	1.0	1.0	9.0	131.0	1.0	2.0
1190	1.0	1.0	1.0	41.0	43.0	1.0	1.0
1191	0.0	0.0	1.0	0.0	0.0	1.0	4.0
1192	0.0	0.0	1.0	0.0	0.0	1.0	4.0
1193	1.0	1.0	1.0	41.0	43.0	1.0	1.0
1194	1.0	1.0	1.0	41.0	43.0	1.0	1.0
1195	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1196	1.0	1.0	2.0	132.0	791.0	34.0	76.0
1197	1.0	1.0	1.0	21.0	48.0	8.0	24.0
1198	1.0	1.0	1.0	20.0	11.0	0.0	2.0
1199	0.0	0.0	1.0	0.0	3.0	1.0	1.0
1200	0.0	0.0	1.0	20.0	92.0	5.0	5.0
1201	1.0	1.0	1.0	11.0	11.0	0.0	1.0
1202	1.0	1.0	1.0	21.0	48.0	2.0	4.0
1203	1.0	1.0	2.0	36.0	283.0	0.0	6.0
1204	1.0	1.0	1.0	11.0	12.0	0.0	4.0
1205	1.0	1.0	1.0	23.0	106.0	0.0	3.0
1206	0.0	0.0	1.0	5.0	0.0	1.0	1.0
1207	1.0	1.0	2.0	35.0	36.0	6.0	10.0
1208	1.0	1.0	1.0	23.0	106.0	1.0	3.0
1209	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1210	1.0	1.0	1.0	29.0	59.0	12.0	18.0
1211	1.0	1.0	1.0	21.0	48.0	2.0	4.0
1212	1.0	1.0	1.0	28.0	59.0	0.0	4.0
1213	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1214	1.0	1.0	1.0	0.0	0.0	0.0	2.0
1215	1.0	1.0	1.0	35.0	55.0	0.0	2.0
1216	0.0	0.0	3.0	0.0	0.0	9.0	9.0
1217	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1218	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1219	0.0	0.0	1.0	34.0	28.0	4.0	11.0
1220	1.0	1.0	2.0	26.0	34.0	18.0	21.0
1221	1.0	1.0	1.0	0.0	1.0	244.0	396.0
1222	0.0	0.0	1.0	16.0	7.0	3.0	4.0
1223	1.0	1.0	1.0	5.0	0.0	5.0	7.0
1224	1.0	1.0	1.0	0.0	12.0	3.0	4.0
1225	0.0	0.0	1.0	0.0	0.0	3.0	3.0
1226	1.0	1.0	1.0	2.0	24.0	1.0	1.0
1227	1.0	1.0	1.0	12.0	26.0	12.0	16.0
1228	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1229	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1230	1.0	1.0	2.0	17.0	37.0	15.0	24.0
1231	1.0	1.0	1.0	38.0	138.0	1.0	1.0
1232	1.0	1.0	1.0	17.0	39.0	6.0	9.0
1233	0.0	0.0	1.0	0.0	1.0	2.0	3.0
1234	0.0	0.0	1.0	16.0	7.0	3.0	3.0
1235	1.0	1.0	1.0	11.0	22.0	0.0	10.0
1236	1.0	1.0	1.0	11.0	22.0	0.0	19.0
1237	0.0	0.0	1.0	34.0	28.0	2.0	4.0
1238	0.0	0.0	1.0	34.0	28.0	1.0	1.0
1239	0.0	0.0	1.0	34.0	28.0	1.0	1.0
1240	1.0	1.0	1.0	1.0	27.0	0.0	8.0
1241	1.0	1.0	1.0	28.0	1.0	3.0	3.0
1242	0.0	0.0	1.0	0.0	1.0	2.0	3.0
1243	1.0	1.0	2.0	85.0	281.0	6.0	10.0
1244	0.0	0.0	1.0	55.0	73.0	3.0	5.0
1245	1.0	1.0	2.0	17.0	46.0	16.0	24.0
1246	1.0	1.0	1.0	9.0	22.0	1.0	1.0
1247	1.0	1.0	1.0	11.0	29.0	24.0	24.0
1248	1.0	1.0	2.0	18.0	97.0	2.0	18.0
1249	1.0	2.0	1.0	18.0	88.0	0.0	3.0
1250	1.0	2.0	1.0	18.0	88.0	0.0	3.0
1251	0.0	0.0	1.0	28.0	84.0	4.0	5.0
1252	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1253	1.0	1.0	1.0	9.0	22.0	2.0	2.0
1254	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1255	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1256	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1257	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1258	1.0	1.0	4.0	0.0	1.0	44.0	44.0
1259	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1260	1.0	1.0	1.0	11.0	29.0	3.0	3.0
1261	0.0	0.0	1.0	4.0	2.0	3.0	4.0
1262	1.0	1.0	1.0	2.0	117.0	3.0	3.0
1263	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1264	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1265	0.0	0.0	1.0	28.0	84.0	1.0	1.0
1266	1.0	1.0	1.0	0.0	4.0	1.0	1.0
1267	1.0	1.0	1.0	41.0	43.0	1.0	1.0
1268	1.0	1.0	1.0	41.0	43.0	1.0	1.0
1269	1.0	1.0	1.0	20.0	190.0	0.0	2.0
1270	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1271	1.0	1.0	1.0	24.0	29.0	1.0	1
1272	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1273	1.0	1.0	1.0	21.0	13.0	4.0	4.0
1274	1.0	1.0	1.0	0.0	4.0	0.0	1.0
1275	1.0	1.0	1.0	0.0	4.0	0.0	1.0
1276	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1277	0.0	0.0	1.0	17.0	30.0	1.0	1.0
1278	1.0	1.0	1.0	12.0	26.0	6.0	14.0
1279	1.0	1.0	1.0	23.0	5.0	1.0	1.0
1280	1.0	1.0	1.0	24.0	5.0	13.0	16.0
1281	1.0	1.0	1.0	31.0	27.0	6.0	9.0
1282	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1283	1.0	1.0	1.0	0.0	2.0	2.0	2.0
1284	0.0	0.0	1.0	0.0	0.0	7.0	9.0
1285	1.0	1.0	2.0	10.0	10.0	14.0	40.0
1286	1.0	1.0	1.0	21.0	13.0	4.0	4.0
1287	1.0	1.0	1.0	49.0	112.0	0.0	3.0
1288	1.0	1.0	2.0	100.0	375.0	0.0	6.0
1289	1.0	1.0	2.0	100.0	375.0	0.0	6.0
1290	1.0	1.0	1.0	21.0	81.0	2.0	2.0
1291	1.0	1.0	1.0	25.0	0.0	2.0	2.0
1292	0.0	0.0	1.0	0.0	0.0	14.0	16.0
1293	1.0	1.0	1.0	21.0	81.0	1.0	1.0
1294	1.0	1.0	1.0	25.0	31.0	1.0	1.0
1295	1.0	1.0	1.0	21.0	81.0	1.0	1.0
1296	0.0	0.0	1.0	0.0	43.0	1.0	1.0
1297	1.0	1.0	1.0	21.0	81.0	1.0	1.0
1298	1.0	1.0	1.0	28.0	24.0	4.0	12.0
1299	1.0	1.0	1.0	24.0	24.0	6.0	10.0
1300	1.0	1.0	1.0	0.0	6.0	3.0	8.0
1301	1.0	1.0	1.0	0.0	0.0	0.0	2.0
1302	1.0	1.0	5.0	128.0	49.0	35.0	35.0
1303	1.0	1.0	2.0	15.0	18.0	2.0	8.0
1304	1.0	1.0	2.0	15.0	18.0	2.0	6.0
1305	1.0	1.0	1.0	0.0	0.0	0.0	1.0
1306	1.0	1.0	1.0	0.0	0.0	0.0	2.0
1307	1.0	1.0	1.0	0.0	0.0	0.0	3.0
1308	1.0	1.0	1.0	0.0	0.0	1.0	9.0
1309	0.0	0.0	1.0	10.0	73.0	2.0	2.0
1310	1.0	1.0	1.0	25.0	41.0	0.0	2.0
1311	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1312	1.0	1.0	2.0	67.0	105.0	20.0	35.0
1313	1.0	1.0	1.0	81.0	90.0	16.0	55.0
1314	1.0	1.0	9.0	313.0	743.0	92.0	319.0
1315	1.0	1.0	1.0	61.0	92.0	3.0	11.0
1316	1.0	1.0	1.0	0.0	0.0	1.0	11.0
1317	1.0	1.0	1.0	0.0	93.0	0.0	2.0
1318	1.0	1.0	1.0	28.0	19.0	3.0	3.0
1319	1.0	1.0	1.0	44.0	12.0	4.0	4.0
1320	0.0	0.0	1.0	0.0	6.0	1.0	11.0
1321	0.0	0.0	1.0	0.0	6.0	1.0	11.0
1322	1.0	1.0	1.0	82.0	83.0	16.0	44.0
1323	1.0	1.0	1.0	72.0	122.0	11.0	21.0
1324	0.0	0.0	2.0	0.0	0.0	15.0	15.0
1325	1.0	1.0	1.0	71.0	119.0	4.0	6.0
1326	1.0	1.0	2.0	118.0	241.0	10.0	15.0
1327	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1328	0.0	0.0	1.0	16.0	45.0	2.0	2.0
1329	0.0	0.0	1.0	36.0	128.0	0.0	46.0
1330	0.0	0.0	1.0	14.0	3.0	2.0	3.0
1331	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1332	0.0	0.0	1.0	89.0	3.0	1.0	1.0
1333	1.0	1.0	1.0	0.0	0.0	1.0	2.0
1334	1.0	1.0	1.0	0.0	0.0	3.0	6.0
1335	1.0	1.0	2.0	31.0	12.0	8.0	18.0
1336	1.0	1.0	1.0	41.0	43.0	1.0	1.0
1337	0.0	0.0	1.0	34.0	28.0	4.0	11.0
1338	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1339	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1340	1.0	1.0	1.0	14.0	29.0	0.0	5.0
1341	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1342	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1343	1.0	1.0	1.0	13.0	29.0	1.0	1.0
1344	1.0	1.0	1.0	0.0	0.0	0.0	11.0
1345	0.0	0.0	1.0	4.0	0.0	20.0	25.0
1346	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1347	1.0	1.0	2.0	17.0	3.0	67.0	90.0
1348	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1349	1.0	1.0	1.0	13.0	29.0	0.0	14.0
1350	1.0	1.0	2.0	60.0	189.0	4.0	4.0
1351	1.0	1.0	1.0	29.0	85.0	2.0	2.0
1352	1.0	1.0	2.0	60.0	189.0	4.0	4.0
1353	1.0	1.0	2.0	60.0	189.0	4.0	4.0
1354	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1355	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1356	1.0	1.0	1.0	4.0	231.0	0.0	6.0
1357	1.0	2.0	1.0	18.0	93.0	0.0	6.0
1358	1.0	1.0	1.0	0.0	11.0	1.0	1.0
1359	0.0	0.0	1.0	47.0	20.0	1.0	1.0
1360	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1361	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1362	0.0	0.0	1.0	0.0	3.0	0.0	3.0
1363	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1364	1.0	1.0	1.0	0.0	4.0	1.0	1.0
1365	0.0	0.0	1.0	3.0	8.0	1.0	1.0
1366	1.0	1.0	1.0	15.0	42.0	1.0	19.0
1367	1.0	1.0	1.0	0.0	0.0	1.0	3.0
1368	1.0	1.0	1.0	25.0	3.0	9.0	11.0
1369	1.0	1.0	1.0	18.0	93.0	17.0	66.0
