	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfSharedReferences	NumofSharedReferencedBy	AffRepititions	ConfRepititions
1270	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1271	1.0	1.0	1.0	23.0	53.0	0.0	33.0
1272	0.0	0.0	1.0	2.0	0.0	2.0	2.0
1273	0.0	0.0	1.0	0.0	2.0	1.0	1.0
1274	1.0	1.0	4.0	0.0	0.0	0.0	966.0
1275	1.0	1.0	1.0	15.0	3.0	0.0	1.0
1276	0.0	0.0	1.0	0.0	0.0	0.0	42.0
1277	0.0	0.0	1.0	0.0	0.0	9.0	25.0
1278	1.0	1.0	1.0	5.0	10.0	2.0	2.0
1279	0.0	0.0	1.0	0.0	0.0	1.0	5.0
1280	1.0	1.0	1.0	30.0	34.0	0.0	2.0
1281	0.0	0.0	1.0	29.0	90.0	0.0	1.0
1282	1.0	1.0	1.0	35.0	35.0	0.0	4.0
1283	0.0	0.0	1.0	2.0	0.0	1.0	1
1284	0.0	0.0	1.0	2.0	0.0	1.0	1
1285	0.0	0.0	1.0	27.0	1.0	10.0	10.0
1286	0.0	0.0	1.0	0.0	0.0	3.0	15.0
1287	1.0	1.0	4.0	152.0	273.0	77.0	105.0
1288	0.0	0.0	1.0	0.0	0.0	0.0	7.0
1289	1.0	1.0	1.0	37.0	90.0	0.0	2.0
1290	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1291	1.0	1.0	1.0	0.0	7.0	1.0	24.0
1292	0.0	0.0	1.0	0.0	0.0	18.0	80.0
1293	0.0	0.0	1.0	0.0	0.0	2.0	5.0
1294	0.0	0.0	1.0	33.0	63.0	3.0	3.0
1295	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1296	1.0	1.0	1.0	0.0	7.0	1.0	8.0
1297	1.0	1.0	1.0	47.0	38.0	9.0	9.0
1298	0.0	0.0	1.0	10.0	0.0	1.0	1.0
1299	0.0	0.0	1.0	17.0	0.0	2.0	12.0
1300	0.0	0.0	1.0	31.0	61.0	1.0	1.0
1301	0.0	0.0	1.0	17.0	0.0	1.0	1.0
1302	0.0	0.0	1.0	17.0	0.0	1.0	1.0
1303	1.0	1.0	7.0	161.0	972.0	100.0	196.0
1304	0.0	0.0	1.0	17.0	0.0	1.0	1.0
1305	0.0	0.0	1.0	17.0	0.0	1.0	1.0
1306	0.0	0.0	1.0	17.0	0.0	1.0	1.0
1307	0.0	0.0	1.0	17.0	0.0	2.0	2.0
1308	0.0	0.0	1.0	17.0	0.0	1.0	1.0
1309	1.0	1.0	3.0	87.0	162.0	14.0	60.0
1310	1.0	1.0	1.0	0.0	7.0	0.0	8.0
1311	0.0	0.0	1.0	0.0	0.0	0.0	2.0
1312	0.0	0.0	1.0	18.0	2.0	3.0	14.0
1313	1.0	1.0	2.0	128.0	277.0	22.0	44.0
1314	0.0	0.0	1.0	0.0	0.0	2.0	7.0
1315	0.0	0.0	1.0	0.0	0.0	0.0	4.0
1316	1.0	1.0	1.0	24.0	44.0	24.0	28.0
1317	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1318	1.0	1.0	1.0	23.0	12.0	1.0	5.0
1319	1.0	1.0	3.0	53.0	139.0	24.0	28.0
1320	1.0	1.0	1.0	80.0	182.0	22.0	33.0
1321	0.0	0.0	5.0	0.0	1.0	34.0	50.0
1322	1.0	1.0	1.0	39.0	1.0	0.0	3.0
1323	0.0	0.0	1.0	0.0	0.0	10.0	10.0
1324	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1325	0.0	0.0	1.0	2.0	0.0	1.0	1
1326	1.0	1.0	1.0	22.0	37.0	4.0	4.0
1327	1.0	1.0	1.0	9.0	38.0	0.0	16.0
1328	1.0	1.0	1.0	22.0	38.0	20.0	20.0
1329	0.0	0.0	1.0	0.0	0.0	6.0	6.0
1330	0.0	0.0	1.0	0.0	0.0	4.0	8.0
1331	1.0	1.0	1.0	26.0	63.0	0.0	110.0
1332	0.0	0.0	1.0	11.0	2.0	1.0	2.0
1333	0.0	0.0	3.0	0.0	1.0	10.0	20.0
1334	0.0	0.0	1.0	27.0	433.0	0.0	4.0
1335	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1336	0.0	0.0	5.0	0.0	1.0	22.0	35.0
1337	1.0	1.0	1.0	28.0	25.0	1.0	3.0
1338	1.0	1.0	2.0	19.0	86.0	0.0	16.0
1339	0.0	0.0	1.0	0.0	0.0	0.0	5.0
1340	1.0	1.0	1.0	16.0	16.0	0.0	8.0
1341	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1342	1.0	1.0	1.0	16.0	16.0	0.0	8.0
1343	0.0	0.0	1.0	54.0	29.0	0.0	1.0
1344	1.0	1.0	1.0	31.0	255.0	1.0	1.0
1345	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1346	1.0	1.0	1.0	2.0	8.0	0.0	4.0
1347	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1348	0.0	0.0	1.0	27.0	433.0	0.0	4.0
1349	1.0	1.0	1.0	18.0	16.0	0.0	16.0
1350	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1351	0.0	0.0	1.0	72.0	2.0	1.0	3.0
1352	0.0	0.0	1.0	72.0	2.0	1.0	1.0
1353	0.0	0.0	1.0	0.0	0.0	6.0	6.0
1354	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1355	0.0	0.0	1.0	3.0	0.0	1.0	1.0
1356	0.0	0.0	1.0	3.0	0.0	1.0	1.0
1357	0.0	0.0	1.0	0.0	21.0	1.0	1.0
1358	1.0	1.0	2.0	1.0	0.0	24.0	248.0
1359	0.0	0.0	1.0	0.0	0.0	0.0	2.0
1360	1.0	1.0	1.0	5.0	13.0	1.0	1.0
1361	0.0	0.0	1.0	9.0	20.0	0.0	1.0
1362	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1363	0.0	0.0	1.0	0.0	0.0	1.0	1
1364	0.0	0.0	6.0	0.0	0.0	60.0	60.0
1365	2.0	2.0	2.0	5.0	9.0	2.0	6.0
1366	0.0	0.0	1.0	9.0	1.0	0.0	2.0
1367	1.0	1.0	1.0	23.0	153.0	1.0	1.0
1368	0.0	0.0	1.0	0.0	21.0	1.0	1.0
1369	0.0	0.0	1.0	27.0	433.0	0.0	4.0
1370	1.0	1.0	1.0	11.0	12.0	16.0	18.0
1371	0.0	0.0	1.0	0.0	0.0	12.0	12.0
1372	0.0	0.0	1.0	0.0	0.0	6.0	6.0
1373	1.0	1.0	1.0	16.0	5.0	0.0	4.0
1374	1.0	1.0	1.0	16.0	5.0	2.0	4.0
1375	0.0	0.0	1.0	33.0	63.0	3.0	3.0
1376	0.0	0.0	1.0	31.0	61.0	1.0	1.0
1377	1.0	1.0	1.0	15.0	17.0	0.0	1.0
1378	1.0	1.0	1.0	15.0	17.0	0.0	1.0
1379	1.0	1.0	1.0	15.0	17.0	0.0	1.0
1380	0.0	0.0	2.0	0.0	0.0	8.0	12.0
1381	0.0	0.0	2.0	0.0	0.0	0.0	8.0
1382	0.0	0.0	4.0	0.0	0.0	8.0	16.0
1383	0.0	0.0	1.0	14.0	0.0	0.0	13.0
1384	0.0	0.0	1.0	14.0	0.0	0.0	3.0
1385	1.0	1.0	1.0	0.0	0.0	4.0	6.0
1386	1.0	1.0	2.0	50.0	139.0	5.0	12.0
1387	0.0	0.0	1.0	14.0	0.0	0.0	1.0
1388	1.0	1.0	1.0	21.0	536.0	0.0	55.0
1389	0.0	0.0	1.0	31.0	61.0	1.0	1.0
1390	0.0	0.0	1.0	31.0	61.0	1.0	1.0
1391	1.0	1.0	1.0	39.0	35.0	8.0	8.0
1392	1.0	1.0	2.0	0.0	1.0	4.0	4.0
1393	1.0	1.0	3.0	249.0	469.0	52.0	114.0
1394	1.0	1.0	4.0	221.0	45.0	55.0	152.0
1395	1.0	1.0	3.0	113.0	93.0	0.0	259.0
1396	0.0	0.0	1.0	14.0	0.0	9.0	13.0
1397	1.0	1.0	1.0	0.0	0.0	0.0	2.0
1398	1.0	1.0	1.0	21.0	524.0	5.0	45.0
1399	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1400	1.0	1.0	5.0	374.0	720.0	87.0	228.0
1401	0.0	0.0	1.0	0.0	0.0	0.0	2.0
1402	1.0	1.0	2.0	0.0	1.0	8.0	8.0
1403	0.0	0.0	1.0	14.0	0.0	2.0	3.0
1404	0.0	0.0	1.0	23.0	427.0	1.0	1.0
1405	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1406	1.0	1.0	1.0	24.0	52.0	1.0	8.0
1407	0.0	0.0	1.0	27.0	433.0	0.0	4.0
1408	0.0	0.0	1.0	23.0	427.0	1.0	1.0
1409	1.0	1.0	1.0	26.0	34.0	1.0	1.0
1410	0.0	0.0	1.0	9.0	1.0	2.0	2.0
1411	0.0	0.0	1.0	0.0	0.0	9.0	93.0
1412	1.0	1.0	2.0	73.0	35.0	8.0	12.0
1413	0.0	0.0	1.0	11.0	7.0	2.0	2.0
1414	1.0	1.0	3.0	212.0	72.0	54.0	114.0
1415	1.0	1.0	1.0	32.0	0.0	2.0	6.0
1416	0.0	0.0	1.0	2.0	0.0	1.0	1.0
1417	1.0	1.0	1.0	35.0	18.0	0.0	1.0
1418	0.0	0.0	1.0	0.0	1.0	1.0	3.0
1419	1.0	1.0	1.0	18.0	14.0	1.0	1.0
1420	1.0	1.0	1.0	32.0	0.0	0.0	3.0
1421	0.0	0.0	3.0	100.0	47.0	30.0	30.0
1422	1.0	1.0	1.0	75.0	119.0	0.0	154.0
1423	0.0	0.0	2.0	285.0	26.0	20.0	20.0
1424	0.0	0.0	1.0	16.0	12.0	1.0	1.0
1425	1.0	1.0	1.0	36.0	124.0	0.0	333.0
1426	1.0	1.0	1.0	32.0	37.0	1.0	9.0
1427	0.0	0.0	1.0	0.0	0.0	18.0	20.0
1428	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1429	1.0	1.0	1.0	30.0	34.0	0.0	2.0
1430	1.0	1.0	1.0	47.0	38.0	9.0	9.0
1431	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1432	1.0	1.0	1.0	31.0	71.0	9.0	18.0
1433	1.0	1.0	1.0	21.0	26.0	0.0	126.0
1434	1.0	1.0	1.0	8.0	12.0	0.0	1.0
1435	1.0	1.0	1.0	23.0	44.0	0.0	1.0
1436	1.0	1.0	10.0	355.0	787.0	50.0	144.0
1437	1.0	1.0	6.0	211.0	583.0	22.0	72.0
1438	0.0	0.0	4.0	0.0	1.0	42.0	49.0
1439	1.0	1.0	1.0	9.0	73.0	2.0	5.0
1440	1.0	1.0	1.0	52.0	20.0	0.0	14.0
1441	1.0	1.0	1.0	77.0	36.0	0.0	14.0
1442	1.0	1.0	1.0	8.0	56.0	0.0	1.0
1443	0.0	0.0	1.0	4.0	8.0	2.0	6.0
1444	1.0	1.0	1.0	8.0	56.0	0.0	1.0
1445	1.0	1.0	1.0	23.0	44.0	0.0	3.0
1446	1.0	1.0	1.0	6.0	7.0	3.0	3.0
1447	1.0	1.0	1.0	0.0	2.0	1.0	2.0
1448	1.0	1.0	1.0	17.0	17.0	0.0	1.0
1449	1.0	1.0	1.0	28.0	75.0	3.0	3.0
1450	0.0	0.0	1.0	0.0	0.0	10.0	10.0
1451	1.0	1.0	1.0	56.0	41.0	0.0	36.0
1452	1.0	1.0	1.0	8.0	56.0	2.0	3.0
1453	1.0	1.0	1.0	24.0	46.0	36.0	49.0
1454	1.0	1.0	1.0	22.0	37.0	6.0	7.0
1455	1.0	1.0	1.0	22.0	38.0	30.0	35.0
1456	0.0	0.0	1.0	0.0	0.0	1.0	1
1457	1.0	1.0	2.0	101.0	287.0	10.0	18.0
1458	0.0	0.0	1.0	0.0	0.0	3.0	9.0
1459	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1460	0.0	0.0	1.0	0.0	10.0	8.0	12.0
1461	0.0	0.0	1.0	0.0	0.0	8.0	16.0
1462	0.0	0.0	1.0	17.0	0.0	2.0	12.0
1463	1.0	1.0	42.0	163.0	232.0	4656.0	5808.0
1464	1.0	1.0	1.0	5.0	21.0	3.0	12.0
1465	0.0	0.0	2.0	0.0	0.0	9.0	9.0
1466	1.0	1.0	1.0	16.0	25.0	2.0	6.0
1467	0.0	0.0	1.0	17.0	0.0	2.0	2.0
1468	1.0	1.0	1.0	6.0	33.0	2.0	18.0
1469	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1470	0.0	0.0	1.0	0.0	0.0	11.0	11.0
1471	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1472	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1473	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1474	1.0	1.0	1.0	6.0	33.0	2.0	4.0
1475	0.0	0.0	1.0	16.0	7.0	21.0	24.0
1476	1.0	1.0	1.0	38.0	184.0	20.0	195.0
1477	1.0	1.0	1.0	11.0	504.0	0.0	11.0
1478	1.0	1.0	1.0	22.0	3.0	0.0	40.0
1479	1.0	1.0	1.0	22.0	3.0	20.0	110.0
1480	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1481	0.0	0.0	1.0	0.0	0.0	45.0	66.0
1482	1.0	1.0	2.0	42.0	42.0	2.0	36.0
1483	0.0	0.0	5.0	0.0	0.0	45.0	54.0
1484	1.0	1.0	1.0	18.0	24.0	0.0	27.0
1485	1.0	1.0	4.0	37.0	140.0	135.0	198.0
1486	1.0	1.0	1.0	12.0	498.0	5.0	9.0
1487	1.0	1.0	1.0	23.0	36.0	0.0	32.0
1488	1.0	1.0	8.0	72.0	192.0	144.0	153.0
1489	1.0	1.0	1.0	29.0	46.0	5.0	272.0
1490	1.0	1.0	1.0	44.0	35.0	1.0	1.0
1491	1.0	1.0	1.0	44.0	35.0	1.0	1.0
1492	1.0	1.0	1.0	44.0	35.0	1.0	1.0
1493	1.0	1.0	1.0	28.0	25.0	1.0	3.0
1494	1.0	1.0	1.0	20.0	508.0	0.0	99.0
1495	1.0	1.0	1.0	28.0	25.0	1.0	3.0
1496	1.0	1.0	7.0	40.0	121.0	37.0	63.0
1497	1.0	1.0	1.0	28.0	25.0	1.0	1.0
1498	0.0	0.0	1.0	6.0	0.0	0.0	2.0
1499	0.0	0.0	2.0	0.0	0.0	27.0	27.0
1500	1.0	1.0	5.0	345.0	499.0	101.0	540.0
1501	0.0	0.0	1.0	0.0	0.0	8.0	9.0
1502	1.0	1.0	1.0	24.0	168.0	2.0	2.0
1503	1.0	1.0	1.0	24.0	168.0	2.0	2.0
1504	1.0	1.0	1.0	24.0	168.0	2.0	2.0
1505	1.0	1.0	1.0	56.0	85.0	0.0	16.0
1506	1.0	1.0	1.0	56.0	85.0	2.0	16.0
1507	0.0	0.0	3.0	0.0	0.0	12.0	12.0
1508	0.0	0.0	1.0	0.0	0.0	2.0	3.0
1509	0.0	0.0	1.0	0.0	0.0	2.0	3.0
1510	0.0	0.0	1.0	0.0	0.0	1.0	9.0
1511	0.0	0.0	1.0	17.0	15.0	3.0	27.0
1512	1.0	1.0	1.0	7.0	15.0	1.0	1.0
1513	1.0	1.0	2.0	110.0	98.0	0.0	32.0
1514	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1515	1.0	1.0	1.0	56.0	84.0	0.0	2.0
1516	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1517	1.0	1.0	2.0	110.0	98.0	9.0	32.0
1518	1.0	1.0	1.0	23.0	36.0	0.0	16.0
1519	1.0	1.0	1.0	23.0	36.0	0.0	16.0
1520	0.0	0.0	1.0	9.0	21.0	1.0	2.0
1521	0.0	0.0	1.0	9.0	21.0	1.0	2.0
1522	0.0	0.0	1.0	10.0	21.0	2.0	4.0
1523	1.0	1.0	1.0	23.0	1.0	0.0	9.0
1524	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1525	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1526	0.0	0.0	1.0	33.0	40.0	12.0	20.0
1527	1.0	1.0	1.0	34.0	27.0	0.0	90.0
1528	0.0	0.0	1.0	0.0	2.0	2.0	24.0
1529	0.0	0.0	1.0	0.0	2.0	1.0	12.0
1530	1.0	1.0	1.0	45.0	859.0	0.0	253.0
1531	0.0	0.0	1.0	0.0	0.0	6.0	10.0
1532	0.0	0.0	1.0	16.0	26.0	1.0	1.0
1533	1.0	1.0	1.0	16.0	22.0	4.0	4.0
1534	1.0	1.0	1.0	42.0	672.0	0.0	207.0
1535	1.0	1.0	2.0	55.0	33.0	4.0	4.0
1536	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1537	0.0	0.0	1.0	9.0	21.0	0.0	2.0
1538	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1539	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1540	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1541	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1542	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1543	1.0	1.0	1.0	32.0	27.0	2.0	4.0
1544	1.0	1.0	1.0	32.0	27.0	2.0	4.0
1545	1.0	1.0	1.0	33.0	26.0	16.0	24.0
1546	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1547	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1548	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1549	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1550	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1551	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1552	1.0	1.0	2.0	6.0	4.0	13.0	220.0
1553	0.0	0.0	1.0	19.0	4.0	7.0	30.0
1554	1.0	1.0	1.0	22.0	78.0	12.0	13.0
1555	1.0	1.0	1.0	5.0	21.0	3.0	3.0
1556	0.0	0.0	1.0	19.0	1.0	0.0	44.0
1557	1.0	1.0	2.0	66.0	17.0	68.0	117.0
1558	1.0	1.0	1.0	22.0	75.0	1.0	1.0
1559	1.0	1.0	1.0	64.0	1.0	2.0	3.0
1560	1.0	1.0	1.0	20.0	54.0	1.0	1.0
1561	0.0	0.0	1.0	14.0	1.0	0.0	16.0
1562	1.0	1.0	1.0	85.0	184.0	1.0	10.0
1563	1.0	1.0	4.0	345.0	560.0	171.0	190.0
1564	1.0	1.0	1.0	31.0	255.0	1.0	1.0
1565	1.0	1.0	1.0	31.0	255.0	1.0	1.0
1566	0.0	0.0	1.0	0.0	0.0	5.0	6.0
1567	0.0	0.0	1.0	3.0	1.0	11.0	20.0
1568	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1569	1.0	1.0	1.0	29.0	14.0	2.0	11.0
1570	1.0	1.0	1.0	29.0	14.0	2.0	11.0
1571	1.0	1.0	1.0	33.0	162.0	9.0	11.0
1572	1.0	1.0	1.0	24.0	19.0	0.0	1.0
1573	0.0	0.0	1.0	0.0	0.0	4.0	15.0
1574	1.0	1.0	1.0	28.0	225.0	2.0	2.0
1575	0.0	0.0	1.0	0.0	0.0	40.0	44.0
1576	0.0	0.0	2.0	0.0	0.0	6.0	12.0
1577	1.0	2.0	1.0	0.0	3.0	1.0	1.0
1578	1.0	1.0	1.0	34.0	40.0	14.0	16.0
1579	1.0	1.0	1.0	31.0	255.0	0.0	1.0
1580	1.0	1.0	1.0	31.0	255.0	0.0	1.0
1581	1.0	1.0	1.0	31.0	255.0	0.0	1.0
1582	0.0	0.0	1.0	40.0	35.0	0.0	19.0
1583	1.0	1.0	1.0	32.0	0.0	2.0	9.0
1584	1.0	1.0	1.0	5.0	2.0	6.0	9.0
1585	0.0	0.0	1.0	10.0	3.0	0.0	1.0
1586	0.0	0.0	1.0	0.0	73.0	2.0	5.0
1587	0.0	0.0	1.0	0.0	0.0	1.0	5.0
1588	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1589	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1590	0.0	0.0	3.0	0.0	0.0	11.0	25.0
1591	0.0	0.0	1.0	0.0	0.0	1.0	5.0
1592	0.0	0.0	1.0	0.0	73.0	2.0	5.0
1593	1.0	1.0	1.0	25.0	2.0	4.0	6.0
1594	1.0	1.0	1.0	44.0	35.0	0.0	1.0
1595	1.0	1.0	1.0	8.0	56.0	0.0	3.0
1596	1.0	1.0	1.0	36.0	35.0	6.0	6.0
1597	1.0	1.0	1.0	23.0	117.0	0.0	1.0
1598	1.0	1.0	1.0	63.0	58.0	4.0	60.0
1599	1.0	1.0	1.0	42.0	132.0	1.0	2.0
1600	1.0	1.0	3.0	91.0	141.0	12.0	12.0
1601	0.0	0.0	3.0	0.0	0.0	6.0	12.0
1602	0.0	0.0	1.0	60.0	16.0	0.0	6.0
1603	1.0	1.0	1.0	25.0	2.0	2.0	2.0
1604	1.0	1.0	1.0	8.0	56.0	0.0	3.0
1605	1.0	1.0	1.0	25.0	2.0	2.0	2.0
1606	1.0	1.0	1.0	25.0	15.0	4.0	60.0
1607	1.0	1.0	1.0	68.0	55.0	0.0	70.0
1608	0.0	0.0	1.0	0.0	0.0	2.0	5.0
1609	1.0	1.0	1.0	5.0	35.0	1.0	1.0
1610	1.0	1.0	1.0	6.0	38.0	2.0	2.0
